episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-290.79005290101384,-623.6409828032208,-411.82296348136384,1000.0,4,2,4000,0,4000,False,4,1,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-48-37,1642412917,3.897371292114258,3.897371292114258,383945,alfabotek,192.168.1.103,3.897371292114258,0,1,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208]","[1000, 1000, 1000, 1000]",0.05680319668351859,0.6155751455670175,0.06889093523916753,0.0985523035143805,0.0,5509.366,726.036,0.216,18497481.808,2175.423,1838.723,1.031,4000,4000,4000,4000,33.36666666666667,23.566666666666666,0.20000000298023224,4.999999873689376e-05,816.5864,-0.011063154,816.5965,-0.0061504496,0.005437124,8.5014925,0.0
-264.01177339496417,-623.6409828032208,-365.71012777556837,1000.0,4,2,8000,0,8000,False,8,2,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-48-40,1642412920,3.6359810829162598,7.533352375030518,383945,alfabotek,192.168.1.103,7.533352375030518,0,2,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208, -310.04419911857485, -264.01177339496417, -323.97836190112, -380.3548338644327]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05666750337638778,0.6103323475090169,0.06881568678182659,0.09835985420403795,0.0,4685.942,853.617,0.206,19429317.892,2065.246,1936.816,1.097,8000,8000,8000,8000,35.2,22.9,0.20000000298023224,4.999999873689376e-05,295.133,-0.013679525,295.1455,-0.09594769,0.0060311337,8.475686,0.0
-264.01177339496417,-623.6409828032208,-358.01758613580984,1000.0,4,2,12000,0,12000,False,12,3,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-48-44,1642412924,3.6426870822906494,11.176039457321167,383945,alfabotek,192.168.1.103,11.176039457321167,0,3,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208, -310.04419911857485, -264.01177339496417, -323.97836190112, -380.3548338644327, -309.43529977657136, -301.43039882752356, -473.8710471710932, -285.7932656499829]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.056562972963387005,0.6074866621420062,0.06877568421654669,0.0982616774684622,0.0,4336.425,922.419,0.205,19500832.236,2032.792,1967.737,1.119,12000,12000,12000,12000,42.68,22.9,0.20000000298023224,4.999999873689376e-05,482.6232,-0.012855477,482.63483,-0.17191927,0.006311917,8.457128,0.0
-264.01177339496417,-623.6409828032208,-369.30005449896,1000.0,4,2,16000,0,16000,False,16,4,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-48-47,1642412927,3.6431753635406494,14.819214820861816,383945,alfabotek,192.168.1.103,14.819214820861816,0,4,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208, -310.04419911857485, -264.01177339496417, -323.97836190112, -380.3548338644327, -309.43529977657136, -301.43039882752356, -473.8710471710932, -285.7932656499829, -431.7811146283183, -351.5421596212516, -406.1027943932746, -423.16376971079706]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.056503471329967886,0.6058195060026232,0.06876365686618396,0.09819346166840717,0.0,4166.289,960.087,0.238,16777216.0,2015.269,1984.847,1.147,16000,16000,16000,16000,35.03333333333333,22.900000000000002,0.20000000298023224,4.999999873689376e-05,430.49335,-0.014381337,430.5064,-0.19592097,0.006603878,8.438463,0.0
-264.01177339496417,-623.6409828032208,-378.6669357281354,1000.0,4,2,20000,0,20000,False,20,5,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-48-51,1642412931,3.6337060928344727,18.45292091369629,383945,alfabotek,192.168.1.103,18.45292091369629,0,5,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208, -310.04419911857485, -264.01177339496417, -323.97836190112, -380.3548338644327, -309.43529977657136, -301.43039882752356, -473.8710471710932, -285.7932656499829, -431.7811146283183, -351.5421596212516, -406.1027943932746, -423.16376971079706, -514.3428314530478, -456.64341654278587, -289.07575428762556, -404.47584029588944]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0564950972338128,0.6048006890638142,0.06876626859419613,0.0981585290019414,0.0,4066.624,983.617,0.231,17342584.246,1999.325,2000.676,1.145,20000,20000,20000,20000,30.419999999999998,22.9,0.20000000298023224,4.999999873689376e-05,390.79147,-0.014742166,390.8048,-0.11269174,0.006840526,8.405886,0.0
-245.23150504853217,-623.6409828032208,-360.1092327943864,1000.0,4,2,24000,0,24000,False,24,6,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-48-55,1642412935,3.6463420391082764,22.099262952804565,383945,alfabotek,192.168.1.103,22.099262952804565,0,6,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208, -310.04419911857485, -264.01177339496417, -323.97836190112, -380.3548338644327, -309.43529977657136, -301.43039882752356, -473.8710471710932, -285.7932656499829, -431.7811146283183, -351.5421596212516, -406.1027943932746, -423.16376971079706, -514.3428314530478, -456.64341654278587, -289.07575428762556, -404.47584029588944, -293.2217295769405, -270.6252895339999, -260.20434834309367, -245.23150504853217]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05648658505775469,0.6040433787669572,0.06877305119718925,0.09814421932903067,0.0,3995.32,1001.171,0.226,17660227.368,1991.119,2008.921,1.131,24000,24000,24000,24000,34.580000000000005,22.9,0.20000000298023224,4.999999873689376e-05,183.17593,-0.011266975,183.186,-0.08218086,0.0060736467,8.389334,0.0
-229.80250775649256,-623.6409828032208,-356.5664975806155,1000.0,4,2,28000,0,28000,False,28,7,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-48-58,1642412938,3.6555421352386475,25.754805088043213,383945,alfabotek,192.168.1.103,25.754805088043213,0,7,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208, -310.04419911857485, -264.01177339496417, -323.97836190112, -380.3548338644327, -309.43529977657136, -301.43039882752356, -473.8710471710932, -285.7932656499829, -431.7811146283183, -351.5421596212516, -406.1027943932746, -423.16376971079706, -514.3428314530478, -456.64341654278587, -289.07575428762556, -404.47584029588944, -293.2217295769405, -270.6252895339999, -260.20434834309367, -245.23150504853217, -349.24088204163604, -333.5667889037547, -229.80250775649256, -428.630166490076]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05647687589415583,0.6034717176891998,0.06878360988683153,0.09814207412714049,0.0,3947.002,1013.427,0.229,17481469.485,1986.137,2013.959,1.139,28000,28000,28000,28000,37.67999999999999,22.9,0.20000000298023224,4.999999873689376e-05,268.46564,-0.014777364,268.47906,-0.01991172,0.006641878,8.325906,0.0
-229.80250775649256,-623.6409828032208,-356.75360879851917,1000.0,4,2,32000,0,32000,False,32,8,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-49-02,1642412942,3.6405036449432373,29.39530873298645,383945,alfabotek,192.168.1.103,29.39530873298645,0,8,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208, -310.04419911857485, -264.01177339496417, -323.97836190112, -380.3548338644327, -309.43529977657136, -301.43039882752356, -473.8710471710932, -285.7932656499829, -431.7811146283183, -351.5421596212516, -406.1027943932746, -423.16376971079706, -514.3428314530478, -456.64341654278587, -289.07575428762556, -404.47584029588944, -293.2217295769405, -270.6252895339999, -260.20434834309367, -245.23150504853217, -349.24088204163604, -333.5667889037547, -229.80250775649256, -428.630166490076, -384.3307858044524, -353.4898438030432, -374.1281160902826, -320.30480359760026]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05647345840589307,0.6030523096042071,0.06879695132791337,0.09815238929003445,0.0,3910.408,1022.911,0.226,17720851.334,1981.655,2018.515,1.149,32000,32000,32000,32000,34.333333333333336,22.933333333333334,0.20000000298023224,4.999999873689376e-05,193.71349,-0.014644223,193.72668,-0.051351633,0.00729313,8.336116,0.0
-229.80250775649256,-623.6409828032208,-351.3513795277652,1000.0,4,2,36000,0,36000,False,36,9,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-49-06,1642412946,3.6307337284088135,33.026042461395264,383945,alfabotek,192.168.1.103,33.026042461395264,0,9,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208, -310.04419911857485, -264.01177339496417, -323.97836190112, -380.3548338644327, -309.43529977657136, -301.43039882752356, -473.8710471710932, -285.7932656499829, -431.7811146283183, -351.5421596212516, -406.1027943932746, -423.16376971079706, -514.3428314530478, -456.64341654278587, -289.07575428762556, -404.47584029588944, -293.2217295769405, -270.6252895339999, -260.20434834309367, -245.23150504853217, -349.24088204163604, -333.5667889037547, -229.80250775649256, -428.630166490076, -384.3307858044524, -353.4898438030432, -374.1281160902826, -320.30480359760026, -408.10100510019987, -240.6216426530092, -274.37760300286703, -309.43393069085425]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05646932573537358,0.6026999226153349,0.06881027412159833,0.09816905346512685,0.0,3880.403,1030.821,0.223,17952079.895,1977.989,2022.256,1.143,36000,36000,36000,36000,32.120000000000005,22.9,0.20000000298023224,4.999999873689376e-05,373.59927,-0.023852302,373.6213,-0.31700617,0.0090904245,8.347965,0.0
-229.80250775649256,-623.6409828032208,-351.8837881190209,1000.0,4,2,40000,0,40000,False,40,10,default,4ba327285ef5483fae6e5bb0f6900ea3,2022-01-17_10-49-09,1642412949,3.6283631324768066,36.65440559387207,383945,alfabotek,192.168.1.103,36.65440559387207,0,10,"[-373.8603718688945, -290.79005290101384, -359.00044635232626, -623.6409828032208, -310.04419911857485, -264.01177339496417, -323.97836190112, -380.3548338644327, -309.43529977657136, -301.43039882752356, -473.8710471710932, -285.7932656499829, -431.7811146283183, -351.5421596212516, -406.1027943932746, -423.16376971079706, -514.3428314530478, -456.64341654278587, -289.07575428762556, -404.47584029588944, -293.2217295769405, -270.6252895339999, -260.20434834309367, -245.23150504853217, -349.24088204163604, -333.5667889037547, -229.80250775649256, -428.630166490076, -384.3307858044524, -353.4898438030432, -374.1281160902826, -320.30480359760026, -408.10100510019987, -240.6216426530092, -274.37760300286703, -309.43393069085425, -317.9187802288048, -323.1288792099811, -413.35404154241616, -372.3001607800913]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05647222329926612,0.6024129920584891,0.06881942027002776,0.09818548108651777,0.0,3857.262,1037.005,0.225,17757425.91,1973.855,2026.491,1.143,40000,40000,40000,40000,37.98,22.9,0.20000000298023224,4.999999873689376e-05,183.34064,-0.018702567,183.35785,-0.13125816,0.007389031,8.2476845,0.0
