episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-276.3577746067837,-409.0835923709067,-365.31276581697,1000.0,4,2,4000,0,4000,False,4,1,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-53-43,1642467223,3.793828248977661,3.793828248977661,382945,alfabotek,192.168.1.103,3.793828248977661,0,1,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067]","[1000, 1000, 1000, 1000]",0.054317554910441504,0.5932259952825406,0.06615579396352239,0.094687861242871,0.0,5830.912,685.999,0.186,21481710.627,2085.979,1917.565,0.968,4000,4000,4000,4000,35.300000000000004,22.46666666666667,0.20000000298023224,4.999999873689376e-05,18.012266,-0.025443997,18.035421,-0.014072081,0.011450495,8.478559,0.0
-276.3577746067837,-445.0737166802535,-363.1447459812189,1000.0,4,2,8000,0,8000,False,8,2,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-53-46,1642467226,3.596386194229126,7.390214443206787,382945,alfabotek,192.168.1.103,7.390214443206787,0,2,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067, -367.3526060017981, -445.0737166802535, -336.5470607972164, -294.933521102603]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05425870480111255,0.5887272127875112,0.0662236362208177,0.09466764988063894,0.0,4787.446,835.518,0.185,21592298.584,2020.267,1979.937,1.044,8000,8000,8000,8000,33.62,21.9,0.10000000149011612,4.999999873689376e-05,10.085436,-0.03490141,10.11893,-0.11539958,0.014074181,8.444683,0.0
-131.0677649131386,-455.1416023921755,-348.38033887261173,1000.0,4,2,12000,0,12000,False,12,3,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-53-50,1642467230,3.747324228286743,11.13753867149353,382945,alfabotek,192.168.1.103,11.13753867149353,0,3,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067, -367.3526060017981, -445.0737166802535, -336.5470607972164, -294.933521102603, -317.75978615844883, -455.1416023921755, -371.4369451578262, -131.0677649131386]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.054646115551094866,0.5906942591397955,0.0667104834917861,0.09535081743716865,0.0,4435.652,901.784,0.186,21463389.339,2005.816,1994.201,1.046,12000,12000,12000,12000,38.0,21.98,0.05000000074505806,4.999999873689376e-05,13.17648,-0.030018525,13.205886,-0.21384467,0.01225959,8.46748,0.0
-131.0677649131386,-455.1416023921755,-326.0699345964018,1000.0,4,2,16000,0,16000,False,16,4,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-53-54,1642467234,3.688427209854126,14.825965881347656,382945,alfabotek,192.168.1.103,14.825965881347656,0,4,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067, -367.3526060017981, -445.0737166802535, -336.5470607972164, -294.933521102603, -317.75978615844883, -455.1416023921755, -371.4369451578262, -131.0677649131386, -201.38114312640653, -294.8697833220783, -199.6472810653623, -340.6566795572419]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05498383370472949,0.5928819350815135,0.06712910025391867,0.09594436117405601,0.0,4257.724,939.469,0.194,20598178.023,1991.312,2008.726,1.026,16000,16000,16000,16000,37.75,22.0,0.02500000037252903,4.999999873689376e-05,7.5101805,-0.033927057,7.54377,-0.20758729,0.013507869,8.289844,0.0
-131.0677649131386,-455.1416023921755,-329.894511409711,1000.0,4,2,20000,0,20000,False,20,5,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-53-57,1642467237,3.564783811569214,18.39074969291687,382945,alfabotek,192.168.1.103,18.39074969291687,0,5,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067, -367.3526060017981, -445.0737166802535, -336.5470607972164, -294.933521102603, -317.75978615844883, -455.1416023921755, -371.4369451578262, -131.0677649131386, -201.38114312640653, -294.8697833220783, -199.6472810653623, -340.6566795572419, -404.8061429077408, -381.97822718692464, -410.671559150524, -183.31534540660263]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.055110477308753736,0.5931323618636284,0.06728610179921019,0.09617636884984994,0.0,4122.768,970.222,0.191,20903583.354,1980.122,2020.078,1.021,20000,20000,20000,20000,32.92,21.9,0.012500000186264515,4.999999873689376e-05,9.917279,-0.037051827,9.954133,-0.20100927,0.01582342,8.310675,0.0
-131.0677649131386,-455.1416023921755,-328.3359046693782,1000.0,4,2,24000,0,24000,False,24,6,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-54-01,1642467241,3.577510118484497,21.968259811401367,382945,alfabotek,192.168.1.103,21.968259811401367,0,6,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067, -367.3526060017981, -445.0737166802535, -336.5470607972164, -294.933521102603, -317.75978615844883, -455.1416023921755, -371.4369451578262, -131.0677649131386, -201.38114312640653, -294.8697833220783, -199.6472810653623, -340.6566795572419, -404.8061429077408, -381.97822718692464, -410.671559150524, -183.31534540660263, -332.3165455813639, -345.9919543581975, -295.45655934440583, -308.40642458688774]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05515738293385101,0.5928846224505783,0.06735421393575307,0.09628810819454592,0.0,4033.351,991.731,0.193,20704092.143,1972.034,2028.363,1.014,24000,24000,24000,24000,34.2,21.979999999999997,0.0062500000931322575,4.999999873689376e-05,6.1313624,-0.0347017,6.165974,-0.18387035,0.014366466,8.092721,0.0
-131.0677649131386,-455.1416023921755,-319.949402577331,1000.0,4,2,28000,0,28000,False,28,7,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-54-05,1642467245,3.6109819412231445,25.57924175262451,382945,alfabotek,192.168.1.103,25.57924175262451,0,7,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067, -367.3526060017981, -445.0737166802535, -336.5470607972164, -294.933521102603, -317.75978615844883, -455.1416023921755, -371.4369451578262, -131.0677649131386, -201.38114312640653, -294.8697833220783, -199.6472810653623, -340.6566795572419, -404.8061429077408, -381.97822718692464, -410.671559150524, -183.31534540660263, -332.3165455813639, -345.9919543581975, -295.45655934440583, -308.40642458688774, -276.6968773591307, -285.19936240661866, -316.23800275953107, -200.38731757491095]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05517373048577136,0.5925665289856685,0.06738810906775822,0.09636003193648245,0.0,3974.433,1006.433,0.204,19622474.854,1965.951,2034.639,1.013,28000,28000,28000,28000,33.8,22.080000000000002,0.0031250000465661287,4.999999873689376e-05,3.849043,-0.03960016,3.8885908,-0.05734844,0.016689638,7.955565,0.0
-131.0677649131386,-455.1416023921755,-321.3863328797623,1000.0,4,2,32000,0,32000,False,32,8,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-54-08,1642467248,3.6676127910614014,29.246854543685913,382945,alfabotek,192.168.1.103,29.246854543685913,0,8,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067, -367.3526060017981, -445.0737166802535, -336.5470607972164, -294.933521102603, -317.75978615844883, -455.1416023921755, -371.4369451578262, -131.0677649131386, -201.38114312640653, -294.8697833220783, -199.6472810653623, -340.6566795572419, -404.8061429077408, -381.97822718692464, -410.671559150524, -183.31534540660263, -332.3165455813639, -345.9919543581975, -295.45655934440583, -308.40642458688774, -276.6968773591307, -285.19936240661866, -316.23800275953107, -200.38731757491095, -343.8905491784297, -374.99216994841964, -306.2403463428123, -300.65631451746424]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05520278073592646,0.5924429101429066,0.06742138576455675,0.09643599807388974,0.0,3932.744,1017.102,0.21,19048783.423,1965.293,2035.32,1.095,32000,32000,32000,32000,31.619999999999997,21.9,0.0015625000232830644,4.999999873689376e-05,5.91208,-0.03929397,5.951339,-0.0206454,0.022626193,7.827583,0.0
-131.0677649131386,-455.1416023921755,-323.12234160474463,1000.0,4,2,36000,0,36000,False,36,9,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-54-12,1642467252,3.6155588626861572,32.86241340637207,382945,alfabotek,192.168.1.103,32.86241340637207,0,9,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067, -367.3526060017981, -445.0737166802535, -336.5470607972164, -294.933521102603, -317.75978615844883, -455.1416023921755, -371.4369451578262, -131.0677649131386, -201.38114312640653, -294.8697833220783, -199.6472810653623, -340.6566795572419, -404.8061429077408, -381.97822718692464, -410.671559150524, -183.31534540660263, -332.3165455813639, -345.9919543581975, -295.45655934440583, -308.40642458688774, -276.6968773591307, -285.19936240661866, -316.23800275953107, -200.38731757491095, -343.8905491784297, -374.99216994841964, -306.2403463428123, -300.65631451746424, -438.3943801802298, -259.7371161294479, -365.5907576359839, -284.31939167274965]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05521865024561351,0.5922453502561857,0.06743713822079773,0.09648536998458067,0.0,3902.051,1025.102,0.213,18817914.257,1961.102,2039.67,1.088,36000,36000,36000,36000,32.08,21.9,0.0007812500116415322,4.999999873689376e-05,8.588094,-0.03637665,8.624456,-0.049379576,0.017461115,7.917002,0.0
-131.0677649131386,-455.1416023921755,-322.54626863829816,1000.0,4,2,40000,0,40000,False,40,10,default,c94256cf1d004a9e8d9f344e8db247bb,2022-01-18_01-54-16,1642467256,3.556509256362915,36.418922662734985,382945,alfabotek,192.168.1.103,36.418922662734985,0,10,"[-276.3577746067837, -396.1556614008705, -379.65403488931906, -409.0835923709067, -367.3526060017981, -445.0737166802535, -336.5470607972164, -294.933521102603, -317.75978615844883, -455.1416023921755, -371.4369451578262, -131.0677649131386, -201.38114312640653, -294.8697833220783, -199.6472810653623, -340.6566795572419, -404.8061429077408, -381.97822718692464, -410.671559150524, -183.31534540660263, -332.3165455813639, -345.9919543581975, -295.45655934440583, -308.40642458688774, -276.6968773591307, -285.19936240661866, -316.23800275953107, -200.38731757491095, -343.8905491784297, -374.99216994841964, -306.2403463428123, -300.65631451746424, -438.3943801802298, -259.7371161294479, -365.5907576359839, -284.31939167274965, -453.0702955140987, -320.67873288595104, -253.18970265010145, -242.50771671097175]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05521824052493492,0.5919107591601513,0.0674332050787895,0.09650116722184152,0.0,3868.592,1033.968,0.21,19049864.88,1957.217,2043.718,1.08,40000,40000,40000,40000,33.849999999999994,21.900000000000002,0.0003906250058207661,4.999999873689376e-05,6.3545613,-0.03948494,6.3940396,-0.14703153,0.016912002,7.7845592,0.0
