,episode_reward_max,episode_reward_min,AverageEpRet,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,TotalEnvInteracts,done,episodes_total,Epoch,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0,-260.5123918308184,-450.7621419583889,-325.9597272591756,1000.0,4,2,4000,0,4000,False,4,1,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-48-57,1642456137,3.813622236251831,3.813622236251831,383945,alfabotek,192.168.1.103,3.813622236251831,0,1,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318]","[1000, 1000, 1000, 1000]",0.0564072026067349,0.6145300834194414,0.0688653180505084,0.0990269364028618,0.0,5956.483,671.537,0.25,16008793.893,2081.403,1921.78,1.09,4000,4000,4000,4000,33.06666666666667,21.13333333333333,0.2000000029802322,4.999999873689376e-05,16.733297,-0.024099424,16.75594,-0.02740451,0.0072869915,8.489283,0.0
1,-250.2531655539395,-465.8187474692986,-336.5665349632026,1000.0,4,2,8000,0,8000,False,8,2,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-49-01,1642456141,3.677568674087525,7.4911909103393555,383945,alfabotek,192.168.1.103,7.4911909103393555,0,2,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318, -284.1608883128497, -250.2531655539395, -388.4605693328309, -465.81874746929867]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0564472942596755,0.610883221451475,0.0690218258166557,0.0990061350842631,0.0,4870.949,821.195,0.226,17697485.232,2031.083,1969.393,1.321,8000,8000,8000,8000,36.1,20.78,0.2000000029802322,4.999999873689376e-05,8.912784,-0.021511558,8.932853,-0.1412709,0.0072132214,8.420645,0.0
2,-194.83231394252687,-465.8187474692986,-306.5614057792176,1000.0,4,2,12000,0,12000,False,12,3,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-49-05,1642456145,3.724808931350708,11.215999841690063,383945,alfabotek,192.168.1.103,11.215999841690063,0,3,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318, -284.1608883128497, -250.2531655539395, -388.4605693328309, -465.81874746929867, -194.83231394252692, -273.01729024745833, -255.3432229294493, -263.0117625255553]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0566740000976284,0.610736176590323,0.0693524557022831,0.0993538671545337,0.0,4487.602,891.345,0.217,18443256.871,2017.944,1982.215,1.299,12000,12000,12000,12000,38.5,20.73333333333333,0.2000000029802322,4.999999873689376e-05,8.885643,-0.023024049,8.907312,-0.051938727,0.006773622,8.369628,0.0
3,-194.83231394252687,-465.8187474692986,-310.8632253133085,1000.0,4,2,16000,0,16000,False,16,4,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-49-08,1642456148,3.69264817237854,14.908648014068604,383945,alfabotek,192.168.1.103,14.908648014068604,0,4,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318, -284.1608883128497, -250.2531655539395, -388.4605693328309, -465.81874746929867, -194.83231394252692, -273.01729024745833, -255.3432229294493, -263.0117625255553, -252.61373022887264, -394.8089952124844, -237.86590597547487, -409.7861042454929]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0568115348510148,0.6106373635429099,0.0695486113463181,0.0996024932454933,0.0,4296.608,930.967,0.211,18925229.554,2005.454,1994.561,1.217,16000,16000,16000,16000,35.61999999999999,20.7,0.2000000029802322,4.999999873689376e-05,9.739827,-0.02166723,9.76011,-0.11610768,0.0069254255,8.292852,0.0
4,-194.83231394252687,-465.8187474692986,-305.75288241553034,1000.0,4,2,20000,0,20000,False,20,5,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-49-12,1642456152,3.640129566192627,18.54877758026123,383945,alfabotek,192.168.1.103,18.54877758026123,0,5,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318, -284.1608883128497, -250.2531655539395, -388.4605693328309, -465.81874746929867, -194.83231394252692, -273.01729024745833, -255.3432229294493, -263.0117625255553, -252.61373022887264, -394.8089952124844, -237.86590597547487, -409.7861042454929, -333.4486576738517, -238.51638795045224, -287.5454484131455, -281.7355492602222]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0569070392949524,0.6105204854520512,0.0696780077405666,0.0997738055103654,0.0,4175.738,957.915,0.214,18653786.969,1988.703,2011.361,1.201,20000,20000,20000,20000,35.239999999999995,20.7,0.2000000029802322,4.999999873689376e-05,7.2324953,-0.02243624,7.2535586,-0.15005939,0.0068613347,8.260826,0.0
5,-194.83231394252687,-481.6274929297486,-310.93280330346755,1000.0,4,2,24000,0,24000,False,24,6,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-49-16,1642456156,3.5842814445495605,22.13305902481079,383945,alfabotek,192.168.1.103,22.13305902481079,0,6,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318, -284.1608883128497, -250.2531655539395, -388.4605693328309, -465.81874746929867, -194.83231394252692, -273.01729024745833, -255.3432229294493, -263.0117625255553, -252.61373022887264, -394.8089952124844, -237.86590597547487, -409.7861042454929, -333.4486576738517, -238.51638795045224, -287.5454484131455, -281.7355492602222, -290.07657586407987, -244.31433223951979, -481.6274929297486, -331.31122993926516]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0569087386938904,0.609940263119233,0.0696967196896644,0.0998083914014594,0.0,4079.465,980.521,0.211,18985910.223,1976.35,2023.933,1.192,24000,24000,24000,24000,34.1,20.7,0.2000000029802322,4.999999873689376e-05,9.004813,-0.022801964,9.02613,-0.07639736,0.0074341013,8.224303,0.0
6,-194.83231394252687,-481.6274929297486,-314.46170214543645,1000.0,4,2,28000,0,28000,False,28,7,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-49-19,1642456159,3.5967671871185303,25.72982621192932,383945,alfabotek,192.168.1.103,25.72982621192932,0,7,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318, -284.1608883128497, -250.2531655539395, -388.4605693328309, -465.81874746929867, -194.83231394252692, -273.01729024745833, -255.3432229294493, -263.0117625255553, -252.61373022887264, -394.8089952124844, -237.86590597547487, -409.7861042454929, -333.4486576738517, -238.51638795045224, -287.5454484131455, -281.7355492602222, -290.07657586407987, -244.31433223951979, -481.6274929297486, -331.31122993926516, -308.2051617246568, -292.71754717854094, -440.15891993351073, -301.45875195229064]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0568893773321128,0.6092501522503834,0.0696833094765201,0.0997980259920768,0.0,4010.228,997.45,0.208,19224179.407,1968.731,2031.766,1.185,28000,28000,28000,28000,33.5,20.7,0.2000000029802322,4.999999873689376e-05,7.3435097,-0.026613597,7.3687544,-0.11547135,0.006846864,8.174863,0.0
7,-194.83231394252687,-481.6274929297486,-318.363966697853,1000.0,4,2,32000,0,32000,False,32,8,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-49-23,1642456163,3.607503890991211,29.33733010292053,383945,alfabotek,192.168.1.103,29.33733010292053,0,8,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318, -284.1608883128497, -250.2531655539395, -388.4605693328309, -465.81874746929867, -194.83231394252692, -273.01729024745833, -255.3432229294493, -263.0117625255553, -252.61373022887264, -394.8089952124844, -237.86590597547487, -409.7861042454929, -333.4486576738517, -238.51638795045224, -287.5454484131455, -281.7355492602222, -290.07657586407987, -244.31433223951979, -481.6274929297486, -331.31122993926516, -308.2051617246568, -292.71754717854094, -440.15891993351073, -301.45875195229064, -238.23419335766647, -462.69131172437307, -343.68926158699696, -338.10450759003913]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0568640290651133,0.6086606954484982,0.0696583441194568,0.0997808670045728,0.0,3963.133,1009.302,0.206,19423694.356,1960.671,2040.118,1.184,32000,32000,32000,32000,19.92,20.7,0.2000000029802322,4.999999873689376e-05,6.756249,-0.028969882,6.7836285,-0.10681459,0.007957376,8.114263,0.0
8,-194.83231394252687,-481.6274929297486,-310.39002819008624,1000.0,4,2,36000,0,36000,False,36,9,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-49-26,1642456166,3.605392217636109,32.94272232055664,383945,alfabotek,192.168.1.103,32.94272232055664,0,9,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318, -284.1608883128497, -250.2531655539395, -388.4605693328309, -465.81874746929867, -194.83231394252692, -273.01729024745833, -255.3432229294493, -263.0117625255553, -252.61373022887264, -394.8089952124844, -237.86590597547487, -409.7861042454929, -333.4486576738517, -238.51638795045224, -287.5454484131455, -281.7355492602222, -290.07657586407987, -244.31433223951979, -481.6274929297486, -331.31122993926516, -308.2051617246568, -292.71754717854094, -440.15891993351073, -301.45875195229064, -238.23419335766647, -462.69131172437307, -343.68926158699696, -338.10450759003913, -220.30239270157523, -237.07691114250827, -234.39760110424643, -294.61717556347594]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0568231639667586,0.6080250535242024,0.0696208084460442,0.0997397542635188,0.0,3920.634,1020.243,0.205,19543741.134,1958.061,2042.838,1.211,36000,36000,36000,36000,10.0,20.616666666666664,0.2000000029802322,4.999999873689376e-05,6.7257004,-0.025674056,6.7498217,-0.026374172,0.0077655506,8.05906,0.0
9,-194.83231394252687,-481.6274929297486,-313.250481760957,1000.0,4,2,40000,0,40000,False,40,10,default,898cd8f65a5c42f0b1f1a4ff0101bcc0,2022-01-17_22-49-30,1642456170,3.6187047958374015,36.56142711639404,383945,alfabotek,192.168.1.103,36.56142711639404,0,10,"[-260.5123918308184, -450.7621419583889, -296.84594527396325, -295.7184299735318, -284.1608883128497, -250.2531655539395, -388.4605693328309, -465.81874746929867, -194.83231394252692, -273.01729024745833, -255.3432229294493, -263.0117625255553, -252.61373022887264, -394.8089952124844, -237.86590597547487, -409.7861042454929, -333.4486576738517, -238.51638795045224, -287.5454484131455, -281.7355492602222, -290.07657586407987, -244.31433223951979, -481.6274929297486, -331.31122993926516, -308.2051617246568, -292.71754717854094, -440.15891993351073, -301.45875195229064, -238.23419335766647, -462.69131172437307, -343.68926158699696, -338.10450759003913, -220.30239270157523, -237.07691114250827, -234.39760110424643, -294.61717556347594, -278.3369224762209, -421.2056945355814, -389.6279565628277, -266.8076820205471]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0567832078308767,0.6074178502124052,0.0695791853638757,0.0996918424590652,0.0,3890.38,1028.177,0.205,19533375.247,1956.939,2044.009,1.195,40000,40000,40000,40000,28.34,20.62,0.2000000029802322,4.999999873689376e-05,7.0812225,-0.025371158,7.105084,-0.07636467,0.007547866,7.9861517,0.0
